source,passtime,time,mode,vbatt,ibatt,ibus3v3,ibus5v0,comm_temp,eps_temp,batt_temp,power,service_e,service_r,byline
tartu,2017-05-27T21:56:19.217,2000-10-31T21:04:10Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:56:29.213,2000-10-31T21:04:20Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:56:39.219,2000-10-31T21:04:30Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:56:59.201,2000-10-31T21:04:50Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:57:09.197,2000-10-31T21:05:00Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:57:19.214,2000-10-31T21:05:10Z,0,8.200,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:57:39.205,2000-10-31T21:05:30Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:57:49.201,2000-10-31T21:05:40Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:57:59.187,2000-10-31T21:05:50Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:58:09.193,2000-10-31T21:06:00Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:58:19.190,2000-10-31T21:06:10Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:58:29.195,2000-10-31T21:06:20Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:58:49.187,2000-10-31T21:06:40Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:58:59.194,2000-10-31T21:06:50Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:59:09.199,2000-10-31T21:07:00Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:59:19.186,2000-10-31T21:07:10Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:59:29.181,2000-10-31T21:07:20Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:59:39.178,2000-10-31T21:07:30Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T21:59:59.179,2000-10-31T21:07:50Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:00:09.175,2000-10-31T21:08:00Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:00:19.182,2000-10-31T21:08:10Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:00:29.177,2000-10-31T21:08:20Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:00:39.174,2000-10-31T21:08:30Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:00:49.170,2000-10-31T21:08:40Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:00:59.166,2000-10-31T21:08:50Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:01:09.173,2000-10-31T21:09:00Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:01:19.168,2000-10-31T21:09:10Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:01:29.174,2000-10-31T21:09:20Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:01:39.170,2000-10-31T21:09:30Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:01:49.156,2000-10-31T21:09:40Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:02:09.168,2000-10-31T21:10:00Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:02:19.164,2000-10-31T21:10:10Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:02:29.160,2000-10-31T21:10:20Z,0,8.250,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:02:39.156,2000-10-31T21:10:30Z,0,8.300,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:02:49.162,2000-10-31T21:10:40Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:03:09.154,2000-10-31T21:11:00Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:03:29.156,2000-10-31T21:11:20Z,0,8.250,0.079,0.125,0.000,-15.000,23.500,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:03:39.152,2000-10-31T21:11:30Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:03:49.148,2000-10-31T21:11:40Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:03:59.154,2000-10-31T21:11:50Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:04:09.150,2000-10-31T21:12:00Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:04:19.157,2000-10-31T21:12:10Z,0,8.200,0.079,0.125,0.000,-15.000,23.250,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:04:29.142,2000-10-31T21:12:20Z,0,8.200,0.118,0.125,0.000,-15.000,24.000,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:04:39.139,2000-10-31T21:12:30Z,0,8.200,0.118,0.125,0.000,-15.000,24.000,24.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:04:49.145,2000-10-31T21:12:40Z,0,8.200,0.118,0.125,0.000,-15.000,24.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:04:59.140,2000-10-31T21:12:50Z,0,8.200,0.118,0.125,0.000,-15.000,24.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:05:09.146,2000-10-31T21:13:00Z,0,8.200,0.118,0.125,0.000,-15.000,24.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:05:19.143,2000-10-31T21:13:10Z,0,8.200,0.126,0.125,0.000,-15.000,24.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:05:29.159,2000-10-31T21:13:20Z,0,8.200,0.126,0.125,0.000,-15.000,24.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:05:39.144,2000-10-31T21:13:30Z,0,8.200,0.118,0.125,0.000,-15.000,24.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:05:49.141,2000-10-31T21:13:40Z,0,8.200,0.118,0.125,0.000,-15.000,24.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:05:59.136,2000-10-31T21:13:50Z,0,8.200,0.118,0.125,0.000,-15.000,24.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T22:06:09.132,2000-10-31T21:14:00Z,0,8.200,0.118,0.125,0.000,-15.000,24.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:32:18.497,2000-10-31T22:40:10Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:32:28.493,2000-10-31T22:40:20Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:32:38.499,2000-10-31T22:40:30Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:32:48.505,2000-10-31T22:40:40Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:32:58.501,2000-10-31T22:40:50Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:33:08.487,2000-10-31T22:41:00Z,0,8.250,0.079,0.125,0.000,-15.000,22.500,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:33:28.499,2000-10-31T22:41:20Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:33:38.486,2000-10-31T22:41:30Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:34:08.494,2000-10-31T22:42:00Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:34:18.479,2000-10-31T22:42:10Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:34:28.486,2000-10-31T22:42:20Z,0,8.250,0.079,0.125,0.000,-15.000,22.500,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:34:38.481,2000-10-31T22:42:30Z,0,8.250,0.079,0.125,0.000,-15.000,22.500,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:34:48.487,2000-10-31T22:42:40Z,0,8.250,0.079,0.125,0.000,-15.000,22.500,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:34:58.474,2000-10-31T22:42:50Z,0,8.250,0.079,0.125,0.000,-15.000,22.500,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:35:28.512,2000-10-31T22:43:20Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:35:38.468,2000-10-31T22:43:30Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:35:48.494,2000-10-31T22:43:40Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:35:58.470,2000-10-31T22:43:50Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:36:08.486,2000-10-31T22:44:00Z,0,8.250,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:36:18.461,2000-10-31T22:44:10Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:36:28.468,2000-10-31T22:44:20Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:36:38.464,2000-10-31T22:44:30Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:36:48.470,2000-10-31T22:44:40Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:36:58.456,2000-10-31T22:44:50Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:37:08.451,2000-10-31T22:45:00Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:37:18.457,2000-10-31T22:45:10Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:37:28.454,2000-10-31T22:45:20Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:37:38.449,2000-10-31T22:45:30Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:37:48.456,2000-10-31T22:45:40Z,0,8.200,0.079,0.125,0.000,-15.000,22.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:38:08.447,2000-10-31T22:46:00Z,0,8.200,0.079,0.125,0.000,-15.000,22.000,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:38:18.444,2000-10-31T22:46:10Z,0,8.200,0.079,0.125,0.000,-15.000,22.000,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:38:28.439,2000-10-31T22:46:20Z,0,8.200,0.079,0.125,0.000,-15.000,22.000,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:38:48.442,2000-10-31T22:46:40Z,0,8.200,0.079,0.125,0.000,-15.000,22.000,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:38:58.447,2000-10-31T22:46:50Z,0,8.200,0.079,0.125,0.000,-15.000,22.000,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:39:08.444,2000-10-31T22:47:00Z,0,8.200,0.079,0.125,0.000,-15.000,22.000,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:39:18.450,2000-10-31T22:47:10Z,0,8.200,0.079,0.125,0.000,-15.000,22.000,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:39:28.436,2000-10-31T22:47:20Z,0,8.200,0.079,0.125,0.000,-15.000,22.000,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:39:38.431,2000-10-31T22:47:30Z,0,8.200,0.079,0.125,0.000,-15.000,22.000,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:39:58.434,2000-10-31T22:47:50Z,0,8.200,0.079,0.125,0.000,-15.000,21.500,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:40:08.441,2000-10-31T22:48:00Z,0,8.200,0.079,0.125,0.000,-15.000,21.500,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:40:18.436,2000-10-31T22:48:10Z,0,8.200,0.079,0.125,0.000,-15.000,21.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:40:28.431,2000-10-31T22:48:20Z,0,8.200,0.079,0.125,0.000,-15.000,21.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:40:38.438,2000-10-31T22:48:30Z,0,8.200,0.079,0.125,0.000,-15.000,21.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:40:48.424,2000-10-31T22:48:40Z,0,8.200,0.079,0.125,0.000,-15.000,21.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:40:58.432,2000-10-31T22:48:50Z,0,8.200,0.079,0.125,0.000,-15.000,21.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-27T23:41:08.426,2000-10-31T22:49:00Z,0,8.200,0.079,0.125,0.000,-15.000,21.250,23.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:52:48.259,2000-10-30T16:35:30Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:52:58.255,2000-10-30T16:35:40Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:53:08.262,2000-10-30T16:35:50Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:53:18.258,2000-10-30T16:36:00Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:53:28.254,2000-10-30T16:36:10Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:53:38.260,2000-10-30T16:36:20Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:53:48.256,2000-10-30T16:36:30Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:53:58.251,2000-10-30T16:36:40Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:54:08.237,2000-10-30T16:36:50Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:54:28.270,2000-10-30T16:37:10Z,0,8.200,0.118,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:54:38.246,2000-10-30T16:37:20Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:54:48.242,2000-10-30T16:37:30Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:54:58.248,2000-10-30T16:37:40Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:55:18.240,2000-10-30T16:38:00Z,0,8.200,0.126,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:55:28.236,2000-10-30T16:38:10Z,0,8.200,0.126,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:55:38.252,2000-10-30T16:38:20Z,0,8.200,0.118,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:55:48.248,2000-10-30T16:38:30Z,0,8.200,0.118,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:55:58.234,2000-10-30T16:38:40Z,0,8.200,0.118,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:56:08.231,2000-10-30T16:38:50Z,0,8.150,0.126,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:56:18.237,2000-10-30T16:39:00Z,0,8.150,0.118,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:56:28.232,2000-10-30T16:39:10Z,0,8.150,0.126,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:56:48.224,2000-10-30T16:39:30Z,0,8.150,0.126,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:56:58.230,2000-10-30T16:39:40Z,0,8.150,0.118,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:57:08.216,2000-10-30T16:39:50Z,0,8.150,0.126,0.125,0.000,-15.000,22.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:57:18.222,2000-10-30T16:40:00Z,0,8.150,0.118,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:57:28.218,2000-10-30T16:40:10Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:57:38.224,2000-10-30T16:40:20Z,0,8.150,0.118,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:57:58.227,2000-10-30T16:40:40Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:58:08.212,2000-10-30T16:40:50Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:58:18.208,2000-10-30T16:41:00Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:58:28.214,2000-10-30T16:41:10Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:58:38.211,2000-10-30T16:41:20Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:58:48.217,2000-10-30T16:41:30Z,0,8.150,0.118,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:59:08.219,2000-10-30T16:41:50Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:59:18.204,2000-10-30T16:42:00Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:59:28.200,2000-10-30T16:42:10Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:59:38.207,2000-10-30T16:42:20Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:59:48.203,2000-10-30T16:42:30Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T17:59:58.199,2000-10-30T16:42:40Z,0,8.150,0.126,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T18:00:08.205,2000-10-30T16:42:50Z,0,8.150,0.118,0.125,0.000,-15.000,22.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T18:00:18.201,2000-10-30T16:43:00Z,0,8.200,0.079,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T18:00:28.207,2000-10-30T16:43:10Z,0,8.200,0.079,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T18:00:38.193,2000-10-30T16:43:20Z,0,8.200,0.079,0.125,0.000,-15.000,21.500,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T18:00:58.195,2000-10-30T16:43:40Z,0,8.250,0.079,0.125,0.000,-15.000,21.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:27:17.547,2000-10-30T18:10:00Z,0,8.150,0.126,0.125,0.000,-15.000,21.250,21.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:27:27.573,2000-10-30T18:10:10Z,0,8.150,0.126,0.125,0.000,-15.000,21.250,21.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:27:37.548,2000-10-30T18:10:20Z,0,8.150,0.126,0.125,0.000,-15.000,21.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:27:47.534,2000-10-30T18:10:30Z,0,8.150,0.126,0.125,0.000,-15.000,21.250,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:27:57.541,2000-10-30T18:10:40Z,0,8.200,0.079,0.125,0.000,-15.000,21.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:28:07.547,2000-10-30T18:10:50Z,0,8.200,0.079,0.125,0.000,-15.000,21.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:28:17.543,2000-10-30T18:11:00Z,0,8.200,0.079,0.125,0.000,-15.000,21.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:28:27.549,2000-10-30T18:11:10Z,0,8.200,0.079,0.125,0.000,-15.000,21.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:28:47.541,2000-10-30T18:11:30Z,0,8.250,0.079,0.125,0.000,-15.000,21.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:28:57.537,2000-10-30T18:11:40Z,0,8.250,0.079,0.125,0.000,-15.000,21.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:29:07.534,2000-10-30T18:11:50Z,0,8.250,0.079,0.125,0.000,-15.000,21.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:29:17.529,2000-10-30T18:12:00Z,0,8.250,0.079,0.125,0.000,-15.000,21.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-28T19:29:27.535,2000-10-30T18:12:10Z,0,8.200,0.079,0.125,0.000,-15.000,21.000,22.000,0x00,0x00,0x00,~OPEN COSMOS~
